year,month,day,max_temp_C,min_temp_C,avg_temp_c,humidity,precipprob,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,precipitation,rain
2019,2,14,17.94,8.94,13.06,80.5,100,15.7,8.1,1021.0,25.0,2.4,150.0,6,0.0,0
2019,2,15,19.94,9.94,13.56,76.8,0,18.1,12.8,1020.6,26.0,2.8,150.0,7,0.0,0
2019,2,16,16.94,6.94,11.61,80.7,100,16.1,10.3,1018.6,23.8,3.4,153.3,7,5.1,1
2019,2,17,16.94,5.94,10.5,78.4,100,20.8,13.9,1014.1,25.0,3.5,189.1,7,1.0,1
2019,2,18,19.94,5.94,11.61,76.4,0,17.2,13.9,1012.6,25.0,3.4,176.2,7,0.0,0
2019,2,19,17.94,7.94,12.0,77.1,100,32.0,10.3,1017.3,25.0,3.4,182.5,7,1.3,1
2019,2,20,19.94,5.94,12.67,72.0,0,18.8,11.4,1020.3,25.0,3.9,228.5,8,0.0,0
2019,2,21,21.94,7.94,14.39,72.1,0,25.7,16.1,1021.5,25.0,3.8,226.9,8,0.0,0
2019,2,22,23.94,7.94,15.72,65.4,0,28.6,17.2,1018.8,25.0,4.0,209.8,8,0.0,0
2019,2,23,22.94,8.94,15.11,61.3,0,21.3,12.8,1015.1,25.0,4.2,234.8,9,0.0,0
2019,2,24,20.94,7.94,14.72,59.2,0,16.3,8.1,1014.7,25.0,3.7,151.2,6,0.0,0
2019,2,25,18.94,8.94,13.94,52.6,100,14.1,8.1,1015.0,32.2,4.6,178.7,7,0.0,0
2019,2,26,19.94,7.94,13.39,48.4,0,17.4,12.8,1015.3,25.0,5.1,219.4,8,0.0,0
2019,2,27,14.94,8.94,11.22,66.0,100,22.1,12.8,1014.6,25.0,4.4,76.8,3,2.3,1
2019,2,28,13.94,1.94,8.39,75.7,100,18.1,13.9,1015.2,25.2,4.4,156.6,7,26.9,1
2019,3,1,17.94,2.94,10.06,72.6,100,17.2,12.8,1016.7,25.0,4.4,250.0,9,0.0,0
2019,3,2,17.94,4.94,11.11,75.0,0,19.2,9.2,1018.3,25.2,3.9,220.5,8,0.0,0
2019,3,3,17.94,6.94,12.39,79.1,100,20.6,8.1,1015.8,26.0,3.7,178.8,7,0.0,0
2019,3,4,20.94,6.94,13.44,73.0,0,17.2,9.2,1012.1,28.1,3.9,221.7,8,0.0,0
2019,3,5,19.94,7.94,13.22,70.2,0,18.3,16.1,1011.9,25.0,3.9,225.8,8,0.0,0
2019,3,6,19.94,6.94,13.0,67.0,0,18.1,13.9,1013.1,25.0,4.6,247.6,9,0.0,0
2019,3,7,20.94,6.94,13.39,70.2,0,18.1,15.0,1014.2,25.2,3.8,249.3,9,0.0,0
2019,3,8,19.06,7.94,13.39,69.5,0,21.0,13.9,1015.6,27.9,3.8,230.2,8,0.0,0
2019,3,9,21.94,7.94,14.06,68.2,0,21.5,9.2,1015.8,25.0,4.1,238.9,9,0.0,0
2019,3,10,22.94,7.94,15.22,59.6,0,22.4,11.4,1017.8,25.0,4.3,245.5,9,0.0,0
2019,3,11,22.94,7.94,15.56,60.0,0,20.6,11.4,1019.3,25.0,4.1,267.7,9,0.0,0
2019,3,12,23.94,8.94,16.44,51.9,0,25.5,17.2,1019.0,25.0,4.5,270.5,9,0.0,0
2019,3,13,26.94,8.94,17.39,47.9,0,22.1,15.0,1018.0,25.0,4.5,278.9,9,0.1016,1
2019,3,14,24.94,12.94,18.39,46.2,0,30.4,11.4,1019.8,25.0,4.5,184.5,9,0.0,0
2019,3,15,24.94,9.94,17.61,45.5,0,24.6,13.9,1020.9,25.0,4.9,231.4,8,0.0,0
2019,3,16,24.94,8.94,16.83,52.1,0,19.2,11.4,1018.2,25.0,4.6,257.1,9,0.0,0
2019,3,17,23.94,8.94,16.44,59.8,0,24.4,17.2,1018.7,25.0,3.9,239.3,9,0.0,0
2019,3,18,22.94,9.94,15.39,65.0,100,15.4,16.1,1018.7,27.7,4.0,212.5,8,3.3,1
2019,3,19,21.94,8.94,14.17,73.0,100,18.3,15.0,1015.5,25.0,3.5,221.7,8,0.5,1
2019,3,20,22.94,8.94,15.06,70.7,100,19.0,16.1,1016.0,25.0,3.9,248.3,9,11.2,1
2019,3,21,23.94,7.94,16.28,59.6,100,27.3,13.9,1017.8,25.0,4.6,263.3,8,0.5,1
2019,3,22,24.94,9.94,17.56,51.0,0,20.1,13.9,1016.9,25.0,4.6,259.4,9,0.0,0
2019,3,23,24.94,9.94,17.39,52.9,0,20.6,13.9,1015.4,25.4,3.9,286.7,10,0.0,0
2019,3,24,25.94,10.22,17.67,60.5,0,17.4,15.0,1016.0,24.0,3.0,266.6,9,0.0,0
2019,3,25,23.94,11.94,16.83,72.2,0,17.9,28.9,1017.6,25.2,2.5,208.5,8,0.0,0
2019,3,26,19.94,10.94,13.89,81.2,100,31.1,12.8,1019.2,25.0,4.0,167.2,6,14.0,1
2019,3,27,21.94,7.94,15.33,73.4,100,20.8,10.3,1019.6,25.0,4.6,273.2,9,7.9,1
2019,3,28,24.94,9.94,17.39,69.5,0,18.1,12.8,1019.0,25.0,4.7,272.7,10,0.0,0
2019,3,29,23.94,14.94,18.83,71.1,0,17.7,15.0,1016.5,25.0,3.3,188.4,7,0.0,0
2019,3,30,21.94,14.94,17.83,81.2,0,15.2,11.4,1016.3,25.0,2.5,149.8,5,0.0,0
2019,3,31,24.94,13.94,18.56,74.2,100,34.4,19.7,1014.0,25.0,3.2,226.0,8,9.7,1
2019,4,1,25.94,9.94,18.28,61.3,100,23.0,12.8,1015.7,25.0,4.7,248.1,9,3.6,1
2019,4,2,24.94,10.94,18.39,53.9,0,21.5,10.3,1015.6,25.0,5.0,278.4,10,0.0,0
2019,4,3,24.94,11.94,18.33,68.2,100,20.1,13.9,1016.4,32.8,4.0,239.9,8,0.0,0
2019,4,4,22.94,14.22,18.44,79.4,100,19.5,15.0,1017.5,31.0,3.2,209.3,7,0.3,1
2019,4,5,22.94,14.94,18.17,85.3,100,17.4,10.3,1017.6,46.7,2.3,179.1,7,3.0,1
2019,4,6,17.94,12.94,15.5,92.8,100,15.9,6.9,1017.3,47.1,3.2,157.8,6,0.0,0
2019,4,7,20.94,14.06,16.83,80.9,100,19.2,10.3,1017.0,46.7,4.6,187.4,7,4.3,1
2019,4,8,23.94,11.22,18.11,75.0,0,18.8,9.2,1014.5,29.5,4.2,244.4,8,5.9944,1
2019,4,9,21.94,13.94,17.56,79.1,100,19.9,13.9,1014.5,35.6,3.9,207.1,8,6.6,1
2019,4,10,24.94,13.72,19.39,73.9,0,15.9,8.1,1016.7,42.1,4.1,252.5,9,0.0,0
2019,4,11,24.94,14.94,20.06,74.4,0,15.9,12.8,1016.2,28.6,4.1,231.2,8,0.0,0
2019,4,12,25.94,15.94,20.83,75.3,0,12.3,9.2,1016.3,35.6,3.7,221.6,8,0.0,0
2019,4,13,26.94,16.94,21.28,75.4,100,15.7,11.4,1016.3,39.2,3.7,238.5,8,0.2032,1
2019,4,14,26.94,16.06,20.17,83.4,100,16.8,10.3,1016.2,44.0,3.6,246.4,8,3.0,1
2019,4,15,25.94,15.94,20.17,83.1,0,17.2,15.0,1015.5,46.7,3.6,243.7,8,0.0,0
2019,4,16,27.94,14.22,20.94,77.8,100,31.1,16.1,1016.8,37.3,3.5,249.3,8,0.1016,1
2019,4,17,24.94,14.94,19.17,74.7,100,25.1,10.3,1018.8,40.2,4.9,167.0,8,6.6,1
2019,4,18,25.94,13.06,19.56,63.4,0,19.2,11.4,1017.3,26.7,5.0,267.3,9,0.0,0
2019,4,19,25.94,11.94,17.5,71.9,0,17.9,16.1,1015.9,26.7,4.3,257.4,9,25.9,1
2019,4,20,24.94,10.94,17.83,68.5,100,14.8,15.0,1014.8,30.0,4.4,261.3,8,0.0,0
2019,4,21,24.94,13.94,18.06,74.8,0,17.7,11.4,1013.9,29.3,3.6,230.3,7,0.0,0
2019,4,22,23.94,14.06,18.0,79.6,100,16.6,15.0,1015.0,34.2,3.3,239.8,9,6.1,1
2019,4,23,24.94,13.06,19.17,77.1,100,15.9,10.3,1016.8,30.6,3.4,218.1,8,0.0,0
2019,4,24,26.94,15.06,21.33,72.8,100,14.3,9.2,1018.3,31.7,3.3,265.5,9,3.3,1
2019,4,25,26.94,16.94,20.78,78.6,100,21.9,11.4,1017.5,28.3,3.5,247.9,9,1.3,1
2019,4,26,26.94,15.06,19.83,86.2,100,17.4,9.2,1015.0,31.9,3.0,240.1,7,8.6,1
2019,4,27,28.06,17.94,22.67,74.8,100,17.7,11.4,1013.5,41.7,3.0,262.2,8,0.3,1
2019,4,28,28.94,17.72,23.5,72.2,0,20.1,11.4,1012.5,39.2,3.6,293.0,10,0.0,0
2019,4,29,28.94,19.94,23.94,70.5,0,20.6,16.1,1012.9,26.9,3.3,272.3,9,0.0,0
2019,4,30,29.94,18.06,23.78,67.2,0,22.1,12.8,1012.8,25.8,3.3,277.6,9,0.0,0
2019,5,1,31.94,17.94,23.83,59.4,0,26.2,18.3,1013.0,27.5,4.0,304.9,10,0.0,0
2019,5,2,31.94,16.06,23.83,56.4,100,20.8,15.0,1014.1,28.1,4.9,304.7,10,0.0,0
2019,5,3,24.94,17.94,19.94,81.2,100,32.2,20.8,1015.0,38.1,3.6,210.5,8,6.1,1
2019,5,4,25.94,15.06,20.83,71.9,100,19.9,13.9,1013.2,38.3,4.6,264.7,9,0.0,0
2019,5,5,27.94,16.94,22.61,61.0,0,24.6,13.9,1013.9,31.7,4.6,288.6,10,0.0,0
2019,5,6,28.94,15.06,21.89,56.3,0,20.8,12.8,1011.8,25.5,4.3,300.9,10,0.0,0
2019,5,7,29.94,15.94,22.72,58.2,0,18.8,12.8,1011.3,26.7,3.7,310.0,10,0.0,0
2019,5,8,29.94,16.94,23.28,59.7,0,24.8,13.9,1010.4,25.5,3.5,321.1,10,0.0,0
2019,5,9,29.94,17.06,23.72,61.9,0,23.9,12.8,1009.6,26.7,2.9,319.5,10,0.0,0
2019,5,10,30.94,15.72,24.22,58.3,0,22.6,11.4,1011.3,27.6,3.1,305.1,9,0.0,0
2019,5,11,33.67,17.33,24.94,54.9,0,31.1,15.0,1013.5,32.2,3.5,286.6,10,0.0,0
2019,5,12,30.94,15.94,21.28,58.5,100,18.1,15.0,1014.4,29.0,4.2,282.5,10,0.3,1
2019,5,13,24.94,14.06,19.22,72.6,100,19.5,8.1,1014.0,27.1,3.9,269.4,10,0.0,0
2019,5,14,27.94,15.44,21.11,66.1,100,26.4,16.1,1013.5,32.8,3.9,271.6,9,0.0,0
2019,5,15,26.94,15.06,20.56,69.9,100,19.9,13.9,1014.6,28.3,4.1,242.5,9,1.0,1
2019,5,16,26.94,16.06,21.28,76.1,100,19.9,11.4,1015.1,40.8,3.7,248.1,9,5.8,1
2019,5,17,28.94,16.06,22.33,64.4,100,26.4,13.9,1013.9,26.7,4.6,294.7,9,0.8,1
2019,5,18,28.94,17.06,23.11,57.8,0,35.8,18.3,1013.3,26.7,4.6,297.0,10,0.0,0
2019,5,19,27.94,15.06,22.72,60.7,100,16.6,12.8,1014.6,26.7,4.5,275.7,9,1.0,1
2019,5,20,28.94,17.06,23.72,63.1,100,19.5,11.4,1015.9,29.8,4.0,268.3,9,0.0,0
2019,5,21,28.94,19.06,24.28,64.9,0,19.7,12.8,1015.1,39.1,3.7,262.3,8,0.0,0
2019,5,22,29.94,18.06,23.11,71.8,0,28.9,17.2,1014.2,31.9,3.7,271.1,10,0.0,0
2019,5,23,27.94,14.94,22.83,71.9,100,21.0,10.3,1013.3,29.2,4.0,240.1,8,3.6,1
2019,5,24,28.94,18.94,23.0,76.3,0,33.3,15.0,1012.6,30.8,3.4,268.3,8,0.0,0
2019,5,25,29.94,18.06,23.39,66.7,100,26.4,16.1,1010.4,28.9,4.7,253.4,8,2.0,1
2019,5,26,28.94,16.06,22.67,66.0,100,20.1,12.8,1010.8,28.4,4.8,267.8,8,1.0,1
2019,5,27,28.94,18.94,24.06,63.4,0,19.0,13.9,1011.7,29.2,4.1,285.1,9,0.0,0
2019,5,28,28.94,18.06,23.89,63.2,0,21.7,13.9,1011.9,26.7,4.1,284.4,9,0.0,0
2019,5,29,28.94,16.94,21.83,78.3,100,18.3,17.2,1011.8,29.2,3.6,258.1,8,13.0,1
2019,5,30,27.94,16.94,20.28,85.5,100,20.8,11.4,1011.8,46.7,3.4,248.9,9,10.9,1
2019,5,31,26.94,16.94,21.33,79.9,0,15.9,6.9,1012.0,38.3,3.7,236.2,8,65.8114,1
2019,6,1,27.94,16.94,22.0,80.9,0,17.7,13.9,1012.8,37.9,3.7,249.0,8,8.4,1
2019,6,2,27.94,17.06,21.44,80.2,100,17.4,16.1,1013.3,46.7,4.3,244.0,8,15.5,1
2019,6,3,27.94,18.94,21.78,77.6,0,19.0,9.2,1013.4,41.7,4.6,239.1,8,0.0,0
2019,6,4,27.94,18.06,22.83,73.8,0,14.3,8.1,1012.3,29.9,4.3,254.1,9,0.9906,1
2019,6,5,26.94,20.06,22.83,82.8,100,14.3,10.3,1011.6,37.5,4.2,170.2,6,0.3,1
2019,6,6,25.94,21.06,22.89,86.8,0,17.4,8.1,1013.5,38.8,4.2,118.0,5,4.6,1
2019,6,7,28.94,17.94,23.78,75.8,100,17.9,9.2,1014.4,42.1,5.0,211.0,8,17.0,1
2019,6,8,28.94,19.06,24.44,71.3,0,17.7,10.3,1012.8,26.7,4.8,225.1,9,0.0,0
2019,6,9,29.94,20.06,24.44,73.4,0,18.3,16.1,1010.8,34.2,4.3,241.0,9,0.0,0
2019,6,10,28.94,19.94,23.44,77.6,100,17.4,19.7,1009.4,41.7,4.0,260.1,9,4.3,1
2019,6,11,28.94,20.06,24.06,75.3,0,16.1,13.9,1009.2,37.5,4.0,269.4,9,2.0066,1
2019,6,12,28.94,21.06,24.83,72.8,0,18.8,12.8,1010.3,41.4,4.4,251.4,9,0.0,0
2019,6,13,30.94,20.06,25.0,73.9,0,16.6,10.3,1009.9,26.7,4.1,254.6,8,0.0,0
2019,6,14,30.94,20.06,25.94,72.7,100,18.1,11.4,1007.8,38.3,4.0,234.6,8,0.0,0
2019,6,15,30.94,20.06,25.78,71.6,100,22.8,12.8,1007.8,42.5,4.6,263.6,9,9.7,1
2019,6,16,30.94,20.06,26.33,65.8,0,20.4,10.3,1007.0,29.1,4.1,282.7,9,0.0,0
2019,6,17,29.94,19.94,24.39,75.1,0,18.3,13.9,1007.6,33.3,3.9,207.6,7,5.0038,1
2019,6,18,29.94,18.94,23.83,76.1,100,20.4,15.0,1009.3,45.0,4.3,263.3,8,14.5,1
2019,6,19,27.94,19.94,24.17,76.3,100,20.1,13.9,1010.0,35.8,4.5,253.5,8,1.3,1
2019,6,20,28.94,20.83,24.44,74.6,100,15.4,10.3,1010.8,44.1,4.9,220.9,7,0.0,0
2019,6,21,28.94,20.06,24.61,77.4,0,15.2,12.8,1011.6,35.0,4.8,247.6,8,0.0,0
2019,6,22,25.94,19.94,21.72,93.9,100,16.8,8.1,1012.8,46.7,3.9,153.1,6,20.3,1
2019,6,23,28.94,20.06,24.17,86.7,100,23.7,8.1,1012.9,46.7,4.5,167.9,6,13.5,1
2019,6,24,29.94,21.94,25.56,80.7,100,14.5,11.4,1013.3,43.3,4.8,210.0,7,0.8,1
2019,6,25,29.94,21.94,26.11,76.6,0,19.9,10.3,1012.3,32.5,4.6,226.8,8,0.0,0
2019,6,26,28.94,22.06,24.83,81.8,0,17.4,12.8,1009.5,32.5,4.2,169.5,7,0.0,0
2019,6,27,29.06,20.94,24.44,81.4,100,17.0,10.3,1006.6,42.5,4.2,166.1,6,4.6,1
2019,6,28,28.94,20.94,24.72,80.2,100,15.4,10.3,1006.1,42.1,3.8,92.6,3,5.1,1
2019,6,29,28.94,20.94,24.61,78.0,100,16.3,11.4,1007.2,38.3,4.3,247.3,8,0.0,0
2019,6,30,27.94,21.17,24.83,79.4,0,15.9,11.4,1008.0,43.6,4.1,200.1,6,0.0,0
2019,7,1,29.94,20.94,25.11,79.2,0,16.3,12.8,1008.4,28.5,3.8,241.9,8,4.0894,1
2019,7,2,29.94,21.94,25.33,81.1,100,17.7,17.2,1008.5,25.0,4.3,192.6,7,1.5,1
2019,7,3,28.94,22.06,25.22,82.2,100,15.0,12.8,1008.8,37.3,5.1,171.0,6,0.0,0
2019,7,4,28.94,22.94,25.44,79.6,100,14.3,16.1,1007.5,25.0,4.5,125.4,5,0.0,0
2019,7,5,28.94,21.94,25.06,82.1,100,16.6,13.9,1005.7,25.0,4.6,175.2,7,0.3,1
2019,7,6,28.94,20.94,24.11,88.0,100,13.0,13.9,1004.5,25.0,4.7,129.4,4,10.9,1
2019,7,7,27.94,20.94,23.11,91.8,100,11.9,8.1,1004.3,25.0,4.6,107.5,3,65.8,1
2019,7,8,26.94,21.94,23.56,90.6,100,23.5,11.4,1005.4,28.1,4.3,69.1,2,2.3,1
2019,7,9,24.94,20.94,22.78,91.4,100,23.3,13.9,1005.6,30.8,4.3,67.3,2,3.3,1
2019,7,10,24.94,20.94,22.33,94.6,100,17.7,6.9,1005.0,25.0,4.1,108.1,4,18.8976,1
2019,7,11,25.94,20.94,22.11,93.1,100,26.8,18.3,1005.0,25.0,4.2,58.1,2,5.6,1
2019,7,12,19.94,18.94,19.67,99.2,100,30.0,18.3,1006.3,34.4,3.1,27.8,1,115.3,1
2019,7,13,23.94,18.94,20.89,93.4,100,19.5,12.8,1007.3,25.0,4.3,40.8,2,39.9,1
2019,7,14,25.94,19.94,21.39,95.1,100,33.6,9.2,1005.9,25.0,4.1,52.1,2,2.5,1
2019,7,15,27.94,18.94,22.89,87.0,100,26.4,8.1,1006.0,27.7,3.7,134.9,6,27.4,1
2019,7,16,26.94,18.94,22.56,86.4,100,17.7,10.3,1009.5,25.0,4.1,130.8,7,6.1,1
2019,7,17,27.94,19.94,24.06,83.2,0,18.1,10.3,1009.8,25.0,4.4,192.2,7,0.0,0
2019,7,18,27.94,19.94,23.89,86.9,100,16.6,9.2,1010.2,25.0,4.3,224.0,8,52.6,1
2019,7,19,33.06,20.94,24.11,88.7,100,16.1,10.3,1010.7,28.8,4.4,213.9,8,0.0,0
2019,7,20,28.94,21.94,23.89,87.2,100,16.3,9.2,1012.3,25.0,4.1,200.5,7,0.0,0
2019,7,21,28.94,20.94,24.44,80.6,100,16.3,9.2,1011.3,29.4,4.5,166.7,7,0.0,0
2019,7,22,28.94,20.94,24.22,84.1,100,16.8,8.1,1010.3,25.0,4.2,173.2,6,0.5,1
2019,7,23,26.94,20.94,23.72,88.4,100,19.9,10.3,1008.8,25.0,4.1,102.4,3,17.5,1
2019,7,24,22.94,20.94,22.0,97.3,100,26.4,9.2,1008.7,25.0,3.9,28.1,1,1.1938,1
2019,7,25,26.94,20.17,22.89,90.1,100,17.9,10.3,1009.2,28.1,4.6,133.7,5,0.8,1
2019,7,26,26.94,20.94,23.0,90.3,100,18.3,8.1,1008.5,25.0,4.5,143.7,5,10.4,1
2019,7,27,26.94,20.94,23.61,88.1,100,17.4,11.4,1008.8,25.0,4.2,143.5,6,3.8,1
2019,7,28,29.94,20.94,24.61,85.3,100,15.4,12.8,1010.4,27.7,4.7,165.9,8,8.1,1
2019,7,29,29.94,21.94,25.06,81.7,100,19.0,12.8,1010.7,25.0,4.8,168.2,6,0.0,0
2019,7,30,28.94,21.94,24.06,80.4,100,20.6,12.8,1010.6,27.7,4.6,128.8,5,0.0,0
2019,7,31,27.94,20.94,24.11,81.3,100,16.3,12.8,1009.3,25.0,4.7,203.6,8,0.0,0
2019,8,1,27.94,20.94,23.89,83.1,100,16.6,12.8,1009.1,25.0,4.6,146.5,5,0.0,0
2019,8,2,27.94,21.94,24.22,83.7,100,15.9,13.9,1008.3,25.0,4.6,100.3,4,0.2032,1
2019,8,3,27.94,20.94,24.17,84.4,100,15.9,12.8,1008.3,25.0,4.4,113.9,6,3.8,1
2019,8,4,26.94,21.94,24.06,86.1,100,13.4,6.9,1006.9,25.0,4.4,189.2,8,0.0,0
2019,8,5,33.17,20.94,23.44,92.4,100,13.0,13.9,1005.3,34.0,4.2,149.2,7,20.8,1
2019,8,6,28.94,20.94,24.39,85.7,100,17.0,15.0,1006.1,25.0,4.6,202.8,9,1.0,1
2019,8,7,27.94,20.94,24.11,86.5,100,17.0,10.3,1005.5,25.0,5.1,167.5,9,23.9,1
2019,8,8,29.94,20.94,24.72,83.8,100,15.4,15.0,1005.1,25.0,5.0,137.8,6,2.8,1
2019,8,9,26.94,20.94,24.06,83.2,100,27.1,12.8,1009.6,25.0,5.1,151.9,5,0.5,1
2019,8,10,28.94,20.94,24.89,80.9,100,13.9,11.4,1009.1,25.0,4.6,220.8,8,0.0,0
2019,8,11,29.94,19.94,24.72,84.8,100,15.0,6.9,1009.3,25.0,4.8,136.8,6,20.1,1
2019,8,12,31.94,21.94,25.06,84.3,100,15.2,13.9,1008.8,25.0,4.7,235.8,8,0.5,1
2019,8,13,27.94,19.94,23.61,88.0,100,15.2,11.4,1010.4,25.0,4.6,177.6,7,16.3,1
2019,8,14,28.94,21.94,24.72,83.9,100,23.0,13.9,1011.3,25.0,5.0,181.8,7,0.8,1
2019,8,15,28.94,20.94,23.67,86.6,100,20.4,12.8,1012.6,25.0,4.8,118.9,5,0.4064,1
2019,8,16,27.94,21.94,23.39,89.8,100,13.9,10.3,1011.3,27.7,4.2,144.7,6,27.4,1
2019,8,17,27.94,20.94,23.39,89.6,100,13.0,6.9,1011.9,25.0,4.6,101.2,5,14.2,1
2019,8,18,27.94,20.94,23.22,91.7,100,17.0,11.4,1013.1,25.0,4.2,147.2,6,7.9,1
2019,8,19,28.94,20.94,24.28,84.5,100,16.1,12.8,1013.1,27.7,4.5,169.0,6,1.5,1
2019,8,20,27.94,19.83,23.83,84.6,100,18.1,6.9,1011.8,37.3,4.3,221.0,8,3.3,1
2019,8,21,29.94,21.94,24.56,83.4,100,15.9,12.8,1011.5,27.7,4.3,201.5,8,1.3,1
2019,8,22,28.94,20.94,24.44,83.6,100,14.3,10.3,1011.7,25.0,4.5,239.9,9,6.1,1
2019,8,23,29.94,20.94,24.28,85.1,0,15.2,11.4,1011.2,25.0,4.1,211.5,8,0.0,0
2019,8,24,27.94,19.94,23.28,87.7,100,16.3,11.4,1012.9,25.0,4.3,118.9,4,24.6,1
2019,8,25,27.94,19.94,22.67,89.3,100,15.2,9.2,1012.9,28.1,4.6,184.8,8,8.9,1
2019,8,26,29.94,20.94,24.06,85.2,100,14.5,11.4,1012.7,25.0,4.8,234.7,9,4.3,1
2019,8,27,29.94,20.94,24.83,82.3,100,13.6,9.2,1011.9,25.0,4.8,231.8,8,4.3,1
2019,8,28,29.94,21.94,25.17,80.6,0,15.4,12.8,1013.1,25.0,4.5,245.6,8,0.0,0
2019,8,29,28.94,21.94,24.39,85.3,100,11.9,8.1,1014.4,25.0,4.3,134.5,5,0.0,0
2019,8,30,29.94,20.44,25.11,80.6,100,15.0,9.2,1011.0,30.8,4.9,227.3,8,0.0,0
2019,8,31,27.94,20.94,23.5,89.3,100,13.6,6.9,1009.6,28.1,4.2,168.4,6,36.8,1
2019,9,1,26.94,20.94,23.39,88.6,100,12.1,9.2,1012.1,25.0,4.5,120.1,4,18.0,1
2019,9,2,29.94,20.94,24.22,82.4,100,14.5,6.9,1011.0,25.0,4.9,248.6,9,12.2,1
2019,9,3,28.94,20.94,23.61,89.2,0,16.8,10.3,1011.0,27.7,4.2,185.4,7,0.0,0
2019,9,4,26.94,19.94,23.33,87.9,100,15.0,8.1,1010.6,25.0,4.9,130.9,4,23.4,1
2019,9,5,27.94,19.94,23.39,88.4,100,13.9,8.1,1010.4,25.0,4.6,132.2,6,43.9,1
2019,9,6,27.94,20.94,23.28,88.6,100,14.1,11.4,1009.5,30.8,4.2,105.7,5,21.8,1
2019,9,7,28.94,19.94,23.72,86.8,100,16.6,9.2,1010.2,27.7,4.5,136.8,6,8.4,1
2019,9,8,26.94,21.94,23.5,90.1,100,14.1,11.4,1011.0,27.7,4.5,179.1,6,2.3876,1
2019,9,9,28.94,20.94,24.11,86.4,100,15.0,10.3,1009.8,25.0,4.8,170.6,7,7.4,1
2019,9,10,26.94,21.94,23.5,89.1,100,15.0,6.9,1009.8,30.4,4.2,156.2,6,32.0,1
2019,9,11,28.94,21.94,23.83,87.2,100,20.6,10.3,1011.7,25.0,4.1,146.6,6,0.0,0
2019,9,12,28.94,20.94,23.94,88.6,100,15.2,12.8,1013.1,25.0,4.2,86.2,4,1.5,1
2019,9,13,24.94,20.94,22.83,90.3,100,25.9,13.9,1014.3,25.0,4.4,93.1,5,4.6,1
2019,9,14,23.94,20.94,21.72,96.4,100,15.0,6.9,1015.0,27.7,4.0,133.5,5,5.1,1
2019,9,15,25.94,20.94,22.39,91.7,100,16.1,8.1,1014.0,27.7,4.1,190.5,7,1.0,1
2019,9,16,26.94,20.94,22.44,90.5,100,16.1,10.3,1012.3,25.0,3.8,163.7,7,3.8,1
2019,9,17,21.56,18.94,20.5,97.8,100,16.1,5.8,1014.5,31.2,3.6,60.0,3,25.4,1
2019,9,18,19.94,17.94,19.22,97.5,100,20.4,9.2,1018.5,28.1,3.9,27.6,1,1.2192,1
2019,9,19,23.94,17.94,19.94,89.9,100,11.6,4.7,1019.7,30.8,4.1,86.5,3,2.0,1
2019,9,20,26.94,17.94,21.61,81.1,100,15.7,10.3,1017.2,25.2,4.4,229.4,9,0.0,0
2019,9,21,27.94,16.94,22.06,77.6,100,15.4,9.2,1015.7,25.0,5.1,193.5,7,0.0,0
2019,9,22,25.94,19.94,21.39,87.2,100,12.8,8.1,1018.4,26.0,4.5,168.4,6,0.0,0
2019,9,23,26.94,18.94,21.83,86.2,100,14.5,9.2,1018.8,25.0,4.2,131.3,6,0.0,0
2019,9,24,26.94,19.94,22.06,88.6,100,18.3,11.4,1019.7,25.0,3.9,107.2,4,6.9,1
2019,9,25,23.94,18.94,20.56,94.5,100,19.5,9.2,1022.0,28.1,3.6,100.1,5,47.5,1
2019,9,26,22.94,18.94,20.44,92.4,100,21.3,10.3,1022.9,25.0,4.6,75.1,4,8.9,1
2019,9,27,22.94,18.94,20.33,91.9,100,13.9,11.4,1021.1,25.0,4.5,63.6,3,3.8,1
2019,9,28,22.94,18.94,20.39,85.3,100,28.2,10.3,1019.1,25.0,4.9,60.1,2,0.8,1
2019,9,29,22.94,17.94,19.83,86.1,100,17.0,12.8,1018.7,25.0,5.2,48.2,2,0.0,0
2019,9,30,23.94,16.94,20.28,87.2,100,15.0,11.4,1016.2,25.0,4.6,142.6,5,0.5,1
2019,10,1,24.94,17.94,20.89,84.8,100,16.3,10.3,1015.9,25.0,5.1,181.0,6,3.0,1
2019,10,2,24.94,18.94,21.06,83.6,0,17.0,9.2,1016.7,25.0,4.9,152.3,6,0.0,0
2019,10,3,26.94,18.94,21.5,83.4,100,13.9,12.8,1017.0,25.0,4.3,139.0,5,0.0,0
2019,10,4,25.94,17.94,21.39,83.5,0,14.5,10.3,1017.0,25.0,4.5,161.5,7,0.0,0
2019,10,5,26.94,17.94,21.83,84.1,0,16.6,10.3,1017.0,25.0,4.4,184.8,7,0.0,0
2019,10,6,26.94,17.94,21.56,81.1,100,14.3,10.3,1018.1,25.0,4.5,181.3,7,0.0,0
2019,10,7,27.94,17.94,21.72,78.0,0,15.4,11.4,1018.5,25.0,4.3,189.0,8,0.0,0
2019,10,8,25.94,17.94,20.83,83.9,0,14.8,12.8,1018.7,25.0,4.2,172.9,8,0.0,0
2019,10,9,24.94,16.94,19.83,82.0,100,15.7,11.4,1018.8,25.0,5.1,185.6,7,1.3,1
2019,10,10,24.94,16.94,20.11,79.4,0,17.2,11.4,1017.5,25.0,4.8,197.9,8,0.0,0
